epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,246.362,1.16,1.8558,1.79393,1.15344,0.93464,0.9724,0.97411,0.81063,0.92946,0.96886,0.96954,0.74502,0.61157,1.15733,0.96302,0.84211,0.000275,0.000275,0.000275
2,483.887,0.59779,0.8707,0.6319,0.85644,0.98958,0.97963,0.98509,0.87602,0.98691,0.97696,0.98312,0.81937,0.47049,0.78095,0.54788,0.79473,0.000284063,0.000284063,0.000284063
